property,classifier,accuracy,precision,recall,f1
23,Bagging,0.8273520853540253,0.8506493506493507,0.7941319107662463,0.8214196137446702
23,Extra Trees,0.7867361784675073,0.7775170147852617,0.8033462657613967,0.7902206320810972
23,CatBoost,0.8699078564500485,0.8803290949887809,0.8562075654704171,0.868100799016595
23,LightGBM,0.853055286129971,0.8630922693266833,0.8392337536372454,0.8509958200147529
23,XGBoost,0.8617846750727449,0.8642578125,0.8583899127061105,0.8613138686131386
24,SVM,0.7120514064015518,0.7128255049890484,0.7102327837051406,0.7115267824608283
24,Random Forest,0.7942531522793405,0.7912167026637869,0.799466537342386,0.7953202267518996
24,Logistic Regression,0.6737390882638216,0.6699075171923168,0.6850145489815713,0.6773768133317348
24,Naive Bayes,0.6076624636275461,0.6037383177570094,0.6265761396702231,0.6149452641599239
24,K-NN,0.5992967992240543,0.6041189931350115,0.5761396702230844,0.58979769144843
24,Gradient Boosting,0.8115906886517944,0.817283950617284,0.8026188166828322,0.8098850012233912
24,AdaBoost,0.7963142580019399,0.7875294117647059,0.8115906886517944,0.79937903033198
24,Decision Tree,0.7299951503394763,0.7292724196277496,0.7315712900096993,0.7304200459992737
24,Perceptron,0.5481328806983511,0.7069864442127216,0.1644034917555771,0.2667715915797757
24,SGD,0.6747090203685742,0.6680662467926288,0.6944713870029098,0.681012959220069
24,Bagging,0.8186226964112512,0.853225806451613,0.7696411251212415,0.8092809790922999
24,Extra Trees,0.7404219204655674,0.7498110355253212,0.7216294859359845,0.7354503892252564
24,CatBoost,0.8572987390882638,0.8653607736176544,0.8462657613967022,0.8557067549344122
24,LightGBM,0.8548739088263821,0.8668839308097267,0.8385063045586809,0.8524590163934426
24,XGBoost,0.8541464597478177,0.8641236599351783,0.8404461687681862,0.852120467117394
25,SVM,0.7172647914645974,0.7186432406051733,0.7141125121241513,0.7163707127219655
25,Random Forest,0.7769156159068865,0.7923707117255504,0.7504849660523764,0.7708592777085927
25,Logistic Regression,0.6890155189136761,0.6964960927653139,0.6699806013579049,0.6829810901001112
25,Naive Bayes,0.6517943743937924,0.6535066208925944,0.6462172647914646,0.6498415020726652
25,K-NN,0.6023278370514064,0.5720136518771332,0.8128031037827352,0.6714743589743589
25,Gradient Boosting,0.799466537342386,0.8022515907978464,0.7948593598448108,0.7985383678440926
25,AdaBoost,0.7800678952473327,0.7747383444338725,0.7897672162948594,0.7821805955811719
25,Decision Tree,0.7178709990300679,0.7157262905162065,0.7228419010669254,0.7192664977681265
25,Perceptron,0.5653491755577109,0.5391316974009003,0.9003394762366634,0.6744164925983108
25,SGD,0.6323957322987391,0.7630057803468208,0.38409311348205627,0.5109677419354839
25,Bagging,0.8101357904946653,0.8594716132658797,0.7415130940834141,0.7961468367612601
25,Extra Trees,0.7444228903976722,0.7545454545454545,0.7245392822502424,0.7392380009896091
25,CatBoost,0.8520853540252182,0.8601190476190477,0.8409311348205626,0.8504168710152036
25,LightGBM,0.8445683802133851,0.8604769152714358,0.8225024248302619,0.8410612447309695
25,XGBoost,0.8457807953443259,0.8512315270935961,0.8380213385063046,0.844574780058651
26,SVM,0.8055286129970902,0.821592649310873,0.780552861299709,0.800547127580204
26,Random Forest,0.8245635305528612,0.837578814627995,0.805286129970902,0.8211150945728768
26,Logistic Regression,0.704898157129001,0.7167778347870702,0.6774975751697381,0.6965843929194715
26,Naive Bayes,0.6720417070805044,0.6763609246830723,0.6597963142580019,0.6679759420645637
26,K-NN,0.6299709020368575,0.6986656782802075,0.4570805043646945,0.5526238639695104
26,Gradient Boosting,0.8381425800193987,0.858944658944659,0.8091658583899127,0.8333125234111625
26,AdaBoost,0.799466537342386,0.8194516295913088,0.7681862269641125,0.792991239048811
26,Decision Tree,0.7605480116391853,0.7606112054329371,0.7604267701260912,0.7605189765975506
26,Perceptron,0.5683802133850631,0.8949579831932774,0.1549466537342386,0.26415874328234806
26,SGD,0.5044859359844811,0.9743589743589743,0.00921435499515034,0.018256065337496998
26,Bagging,0.8446896217264791,0.8647677700795484,0.8171677982541222,0.8402942276524125
26,Extra Trees,0.8234723569350145,0.8358509566968781,0.8050436469447139,0.8201581027667985
26,CatBoost,0.8700290979631425,0.8836098541980895,0.8523278370514064,0.8676869908664527
26,LightGBM,0.8644519883608147,0.8753746253746254,0.8499030067895247,0.8624507874015748
26,XGBoost,0.8679679922405431,0.8821455552757492,0.8494180407371484,0.8654725138974676
27,SVM,0.6593113482056256,0.6630272952853598,0.6479146459747818,0.6553838606818739
27,Random Forest,0.7393307468477207,0.7400291828793775,0.7378758486905916,0.7389509470616804
27,Logistic Regression,0.6179679922405431,0.6220215701028342,0.6013579049466538,0.6115152262359759
27,Naive Bayes,0.6230601357904947,0.6257744733581165,0.6122696411251213,0.6189484005392818
27,K-NN,0.5474054316197866,0.5662936588674127,0.4049466537342386,0.47221829492436024
27,Gradient Boosting,0.7609117361784675,0.7739307535641547,0.7371483996120272,0.7550919026328863
27,AdaBoost,0.7201745877788555,0.7237555446032529,0.712172647914646,0.7179173796137863
27,Decision Tree,0.6749515033947624,0.674065138721351,0.6774975751697381,0.6757769984278631
27,Perceptron,0.5132153249272551,0.5068527599647932,0.9774490785645005,0.6675498882172725
27,SGD,0.5950533462657615,0.5953771289537713,0.5933559650824443,0.5943648287588049
27,Bagging,0.7691561590688651,0.7863777089783281,0.7390882638215325,0.762
27,Extra Trees,0.6856207565470417,0.6957299923293275,0.6597963142580019,0.677286869943995
27,CatBoost,0.8103782735208536,0.8220936084549573,0.792192046556741,0.8068658928130402
27,LightGBM,0.7984966052376333,0.8047029702970298,0.7883123181377304,0.7964233219010289
27,XGBoost,0.7955868089233754,0.8006906758756783,0.7870999030067896,0.7938371239911959
28,SVM,0.7490300678952473,0.7413063909774437,0.7650339476236664,0.752983293556086
28,Random Forest,0.7856450048496605,0.8054979253112033,0.7531522793404462,0.7784461152882205
28,Logistic Regression,0.7175072744907857,0.71066228276186,0.7337536372453928,0.7220233834407063
28,Naive Bayes,0.6399127061105723,0.6287371709058456,0.6833171677982541,0.6548919358587032
28,K-NN,0.5849903006789525,0.5699182126471175,0.6927740058195926,0.6253693772573055
28,Gradient Boosting,0.8027400581959263,0.7994722955145118,0.80819592628516,0.8038104425419028
28,AdaBoost,0.770368574199806,0.770368574199806,0.770368574199806,0.770368574199806
28,Decision Tree,0.6985935984481086,0.6958393113342898,0.7056256062075654,0.7006982903924873
28,Perceptron,0.6260911736178467,0.6444444444444445,0.562560620756547,0.6007250129466598
28,SGD,0.7057468477206595,0.697188008366256,0.7274490785645005,0.7119971520113919
28,Bagging,0.8060135790494666,0.8249227600411947,0.7769156159068865,0.8001998001998002
28,Extra Trees,0.7704898157129001,0.7752282260054281,0.7618816682832201,0.7684970037911214
28,CatBoost,0.8402036857419981,0.8372596153846154,0.8445683802133851,0.8408981168517624
28,LightGBM,0.8324442289039767,0.834390243902439,0.8295344325897187,0.831955252918288
28,XGBoost,0.835717749757517,0.8374360224226176,0.8331716779825412,0.8352984076820226
29,SVM,0.7170223084384093,0.7116840113528855,0.729631425800194,0.7205459770114943
29,Random Forest,0.81680407371484,0.819672131147541,0.8123181377303589,0.8159785653391791
29,Logistic Regression,0.6687681862269641,0.6600735970561178,0.6959262851600388,0.6775259678942398
29,Naive Bayes,0.6785887487875849,0.6715583508036338,0.699078564500485,0.6850421765474635
29,K-NN,0.5969932104752668,0.6152737752161384,0.5177012609117362,0.5622860152752173
29,Gradient Boosting,0.8186226964112512,0.8293233082706767,0.8023763336566441,0.8156273108208035
29,AdaBoost,0.8010426770126091,0.8055623923209451,0.79364694471387,0.7995602784902894
29,Decision Tree,0.739815712900097,0.739351403678606,0.7407856450048497,0.7400678294573644
29,Perceptron,0.5903249272550921,0.5595142994088512,0.8491755577109602,0.6745641914668208
29,SGD,0.6687681862269641,0.6518324607329843,0.7245392822502424,0.6862655029857602
29,Bagging,0.8267458777885548,0.8625235404896422,0.7774005819592629,0.8177528376482591
29,Extra Trees,0.7691561590688651,0.7720588235294118,0.7638215324927256,0.7679180887372014
29,CatBoost,0.8611784675072744,0.8739643484810444,0.8440834141610087,0.8587640310842481
29,LightGBM,0.8501454898157129,0.8664974619289341,0.8278370514064015,0.8467261904761905
29,XGBoost,0.8575412221144519,0.8700125470514429,0.8406886517943744,0.8550992724133679
30,SVM,0.6454898157129001,0.6449975833736105,0.6471871968962173,0.6460905349794238
30,Random Forest,0.6988360814742968,0.7011776251226692,0.6930164888457808,0.6970731707317073
30,Logistic Regression,0.6066925315227935,0.6066925315227935,0.6066925315227935,0.6066925315227935
30,Naive Bayes,0.6230601357904947,0.618105655108215,0.6440349175557711,0.6308039425246408
30,K-NN,0.5277643064985451,0.5205750224618149,0.7024733268671193,0.5979977293838373
30,Gradient Boosting,0.7193258971871969,0.7256173609378898,0.7053831231813773,0.7153571867699496
30,AdaBoost,0.6825897187196897,0.6829446064139941,0.6816197866149369,0.6822815533980583
30,Decision Tree,0.6062075654704171,0.6050863723608445,0.6115421920465567,0.608297153883261
30,Perceptron,0.5186711930164889,0.5756385068762279,0.14209505334626577,0.2279268767016725
30,SGD,0.6023278370514064,0.6053946053946054,0.5877788554801164,0.5964566929133859
30,Bagging,0.7419980601357905,0.7576148683531234,0.7116876818622696,0.7339334833708427
30,Extra Trees,0.6818622696411252,0.6882530120481928,0.6648884578079535,0.6763690182535768
30,CatBoost,0.7740058195926285,0.78420523138833,0.7560620756547042,0.7698765432098765
30,LightGBM,0.7675800193986421,0.7783102143757882,0.7483026188166828,0.7630114970948201
30,XGBoost,0.7595780795344326,0.7632161298254242,0.7526673132880698,0.7579050177023563
31,SVM,0.7142337536372454,0.7064734751110072,0.7330261881668283,0.7195049387123647
31,Random Forest,0.7840688651794374,0.7880501598229653,0.7771580989330746,0.7825662312293982
31,Logistic Regression,0.6774975751697381,0.6683532658693653,0.7046556741028128,0.6860245514636449
31,Naive Bayes,0.6821047526673133,0.6639022261021388,0.7376333656644035,0.698828394210889
31,K-NN,0.592992240543162,0.5965751699823721,0.5744422890397672,0.5852995676343422
31,Gradient Boosting,0.7866149369544132,0.7855072463768116,0.7885548011639185,0.78702807357212
31,AdaBoost,0.75860814742968,0.7641813227644291,0.7480601357904947,0.7560347996569048
31,Decision Tree,0.7098690591658584,0.7070078928486008,0.7167798254122212,0.7118603251053582
31,Perceptron,0.6298496605237633,0.6358102967283794,0.6079049466537343,0.6215445642742036
31,SGD,0.678831231813773,0.6794840593818448,0.6770126091173618,0.6782460828373619
31,Bagging,0.8072259941804074,0.8335966298051606,0.7677012609117362,0.7992931078010603
31,Extra Trees,0.7531522793404462,0.7515662650602409,0.7563045586808923,0.7539279671259367
31,CatBoost,0.8417798254122212,0.8500124161907127,0.8300193986420951,0.839896945160103
31,LightGBM,0.8359602327837051,0.8480281336347651,0.8186226964112512,0.833066008636644
31,XGBoost,0.8355965082444229,0.8390494855463009,0.8305043646944714,0.8347550572751645
32,SVM,0.7372696411251213,0.752907728095115,0.70635305528613,0.7288877768047041
32,Random Forest,0.7222356935014549,0.7150903543769068,0.7388457807953444,0.7267740011926058
32,Logistic Regression,0.6895004849660524,0.7036747458952306,0.6547041707080504,0.6783067453837458
32,Naive Bayes,0.6131183317167799,0.615327564894932,0.6035402521823472,0.609376912718815
32,K-NN,0.6176042677012609,0.6692254012561061,0.465082444228904,0.5487839771101574
32,Gradient Boosting,0.7105965082444229,0.7267032106499608,0.6750727449078564,0.6999371464487744
32,AdaBoost,0.6838021338506305,0.6966787752983913,0.6510669253152279,0.6731010278265229
32,Decision Tree,0.622090203685742,0.6201383917919351,0.6302133850630456,0.6251352976548407
32,Perceptron,0.667192046556741,0.7602869007172518,0.488360814742968,0.5947143068064373
32,SGD,0.6159068865179438,0.8234100135317998,0.29510184287099905,0.4344876829703677
32,Bagging,0.7204170708050437,0.7274774774774775,0.704898157129001,0.7160098522167487
32,Extra Trees,0.7266003879728419,0.7222354340071344,0.7364209505334627,0.7292592147916916
32,CatBoost,0.7472114451988361,0.764050764050764,0.7153249272550921,0.73888541014402
32,LightGBM,0.7335111542192047,0.7446646341463414,0.710717749757517,0.7272952853598015
32,XGBoost,0.7303588748787585,0.7466251298026999,0.6973811833171678,0.7211634904714143
33,SVM,0.7868574199806013,0.78206962327134,0.7953443258971872,0.7886511180572253
33,Random Forest,0.8153491755577109,0.8227848101265823,0.803831231813773,0.813197595976941
33,Logistic Regression,0.7519398642095053,0.747498808956646,0.7609117361784675,0.7541456380677721
33,Naive Bayes,0.6268186226964112,0.6240512333965844,0.637972841901067,0.6309352517985611
33,K-NN,0.6590688651794374,0.6496350364963503,0.6905916585838991,0.6694875411377527
33,Gradient Boosting,0.8163191076624636,0.837167226673559,0.7854025218234724,0.810459151757788
33,AdaBoost,0.7969204655674103,0.7987313979019273,0.7938894277400582,0.7963030524139608
33,Decision Tree,0.736905916585839,0.7345175228036486,0.7419980601357905,0.738238841978287
33,Perceptron,0.5619544131910766,0.5336671498221109,0.9820562560620757,0.6915393152907027
33,SGD,0.6688894277400582,0.6101185770750989,0.9357419980601358,0.7386352761029764
33,Bagging,0.8309893307468477,0.8614936440677966,0.7887972841901066,0.8235443037974683
33,Extra Trees,0.7927982541222115,0.7925854131330264,0.7931619786614937,0.7928735910798691
33,CatBoost,0.8602085354025218,0.8692518021377081,0.8479631425800194,0.8584755124585737
33,LightGBM,0.8528128031037827,0.8644789579158316,0.8368089233753637,0.850418925579103
33,XGBoost,0.8522065955383124,0.8650414677054536,0.8346265761396702,0.8495618906577811
34,SVM,0.7987390882638216,0.7902921771913289,0.8132880698351116,0.8016252390057361
34,Random Forest,0.812439379243453,0.8023938042712978,0.8290494665373423,0.8155038759689922
34,Logistic Regression,0.7495150339476236,0.7404205607476636,0.7684287099903007,0.7541646834840552
34,Naive Bayes,0.6257274490785645,0.6224899598393574,0.6389427740058196,0.6306090702405169
34,K-NN,0.6996847720659554,0.6983859311009395,0.7029582929194956,0.7006646525679758
34,Gradient Boosting,0.8199563530552861,0.8217507924896367,0.8171677982541222,0.819452887537994
34,AdaBoost,0.7995877788554802,0.7982138546946657,0.8018913676042677,0.8000483851457603
34,Decision Tree,0.7390882638215325,0.7329867674858223,0.7521823472356935,0.7424605074198181
34,Perceptron,0.5447381183317168,0.9183673469387755,0.09820562560620756,0.1774370208105148
34,SGD,0.7451503394762367,0.7607013924703455,0.7153249272550921,0.7373156710822294
34,Bagging,0.83135305528613,0.8546587075006489,0.7984966052376333,0.8256236680456311
34,Extra Trees,0.7912221144519883,0.7841930903928065,0.8035887487875849,0.7937724550898203
34,CatBoost,0.8642095053346266,0.8717821782178218,0.8540252182347235,0.8628123468887801
34,LightGBM,0.8492967992240543,0.8609371084941118,0.8331716779825412,0.8468268638324091
34,XGBoost,0.8610572259941804,0.8680177953534355,0.8516003879728419,0.8597307221542227
35,SVM,0.7957080504364694,0.7807966843195947,0.8222599418040737,0.8009920869257116
35,Random Forest,0.8183802133850631,0.8312310797174571,0.7989815712900097,0.8147873392680515
35,Logistic Regression,0.7476964112512124,0.72435756643971,0.7997090203685742,0.7601705658637778
35,Naive Bayes,0.6463385063045587,0.6374402186290139,0.6787099903006789,0.657428068115091
35,K-NN,0.6411251212415131,0.6094396389620158,0.7858874878758487,0.686507095954247
35,Gradient Boosting,0.831474296799224,0.8434673366834171,0.8140155189136761,0.8284797630799605
35,AdaBoost,0.7957080504364694,0.792797118847539,0.8006789524733269,0.7967185426468814
35,Decision Tree,0.7527885548011639,0.7527272727272727,0.752909796314258,0.7528185234573888
35,Perceptron,0.7336323957322988,0.7288055093801947,0.7441804073714839,0.7364127174565087
35,SGD,0.6864694471387003,0.6256946714612619,0.9282250242483027,0.7475102519039251
35,Bagging,0.8381425800193987,0.8649568175870191,0.8014064015518914,0.8319697923222152
35,Extra Trees,0.8040737148399612,0.7985714285714286,0.8132880698351116,0.8058625660740029
35,CatBoost,0.866270611057226,0.8750931214303451,0.8545101842870999,0.8646791804686541
35,LightGBM,0.8582686711930165,0.8659895962348279,0.8477206595538312,0.8567577502757016
35,XGBoost,0.8577837051406402,0.8667660949540145,0.8455383123181377,0.8560206210875169
36,SVM,0.8020126091173618,0.7931277947752412,0.8171677982541222,0.8049683506509017
36,Random Forest,0.8170465567410281,0.8183588994399805,0.8149854510184287,0.8166686915320132
36,Logistic Regression,0.7544859359844811,0.7431086402594395,0.7778855480116392,0.7600995142755598
36,Naive Bayes,0.6319107662463628,0.6276396058188644,0.6486420950533462,0.6379680419747198
36,K-NN,0.6922890397672163,0.6811329374143444,0.7230843840931135,0.7014820042342979
36,Gradient Boosting,0.8132880698351116,0.8110255175734232,0.816925315227934,0.8139647257791737
36,AdaBoost,0.789161008729389,0.7861771058315334,0.7943743937924346,0.7902544928235437
36,Decision Tree,0.7393307468477207,0.7379459980713597,0.7422405431619786,0.7400870406189555
36,Perceptron,0.7257516973811833,0.7875231624459543,0.6183317167798255,0.6927465362673186
36,SGD,0.7502424830261881,0.7261174408413672,0.8035887487875849,0.7628913443830571
36,Bagging,0.8269883608147429,0.8394160583941606,0.8086808923375364,0.8237618871186859
36,Extra Trees,0.7970417070805044,0.7864826941066417,0.815470417070805,0.8007142857142857
36,CatBoost,0.8541464597478177,0.8552663585502311,0.8525703200775946,0.8539162112932605
36,LightGBM,0.840082444228904,0.8431612429655003,0.8355965082444229,0.8393618316891974
36,XGBoost,0.8467507274490785,0.8520433284096505,0.8392337536372454,0.8455900317615441
37,SVM,0.7637002909796314,0.7697841726618705,0.7524248302618817,0.7610055180870632
37,Random Forest,0.8208050436469447,0.8376722817764165,0.7958292919495635,0.8162148719224074
37,Logistic Regression,0.6608874878758487,0.65644895071917,0.6750727449078564,0.6656306037059175
37,Naive Bayes,0.6829534432589719,0.6878267363704257,0.6699806013579049,0.6787863898783933
37,K-NN,0.5908098933074685,0.6147716825007662,0.4864209505334627,0.5431162853661838
37,Gradient Boosting,0.8331716779825412,0.857626236335242,0.7989815712900097,0.8272658799899573
37,AdaBoost,0.7896459747817652,0.818788364024553,0.7439379243452958,0.7795705755304282
37,Decision Tree,0.7508486905916586,0.7494574391126115,0.7536372453928225,0.7515415306492564
37,Perceptron,0.5027885548011639,0.96,0.005819592628516004,0.011569052783803326
37,SGD,0.6560378273520854,0.639921722113503,0.7136275460717749,0.6747678550957239
37,Bagging,0.8438409311348206,0.8619193466054109,0.8188651794374394,0.8398408356130316
37,Extra Trees,0.7980116391852571,0.8169159360495101,0.7681862269641125,0.7918020494876281
37,CatBoost,0.863360814742968,0.8767915514206689,0.8455383123181377,0.8608813726700407
37,LightGBM,0.8597235693501455,0.8730198642192607,0.8419010669253152,0.8571781261572645
37,XGBoost,0.8566925315227935,0.8690416457601605,0.8399612027158099,0.8542540073982737
38,SVM,0.8072259941804074,0.7995271867612294,0.8200775945683803,0.8096720134067512
38,Random Forest,0.8228661493695442,0.8269089123496195,0.8166828322017459,0.8217640600219592
38,Logistic Regression,0.7610329776915616,0.7534730397927949,0.7759456838021338,0.7645442599450484
38,Naive Bayes,0.6300921435499515,0.6271628347949751,0.6416100872938895,0.6343042071197411
38,K-NN,0.7040494665373423,0.7048940832724616,0.7019883608147429,0.7034382213582797
38,Gradient Boosting,0.8254122211445198,0.8380352644836272,0.8067410281280311,0.8220904373610082
38,AdaBoost,0.7949806013579049,0.8063460085620751,0.7764306498545102,0.7911056207535516
38,Decision Tree,0.7538797284190106,0.7468175388967468,0.7681862269641125,0.757351183361224
38,Perceptron,0.7404219204655674,0.7351197533791796,0.7516973811833172,0.7433161491427887
38,SGD,0.7573957322987391,0.7662402809129671,0.7407856450048497,0.7532979903834299
38,Bagging,0.8377788554801164,0.8616303219106958,0.8048011639185257,0.832246740220662
38,Extra Trees,0.8103782735208536,0.8026004728132388,0.8232298739088264,0.8127842949485277
38,CatBoost,0.8672405431619786,0.8764603529704201,0.8549951503394763,0.8655946974346386
38,LightGBM,0.8524490785645005,0.8634658664666166,0.8372938894277401,0.8501785054782716
38,XGBoost,0.8598448108632396,0.868421052631579,0.8482056256062076,0.8581943081452404
39,SVM,0.7017458777885548,0.6920590951061866,0.7269641125121241,0.7090823084200568
39,Random Forest,0.7912221144519883,0.8194148936170212,0.747090203685742,0.7815829528158296
39,Logistic Regression,0.6465809893307468,0.6395751558531517,0.6716779825412221,0.6552335895919574
39,Naive Bayes,0.6492483026188167,0.6427080918154416,0.6721629485935985,0.6571056062581486
39,K-NN,0.5689864209505334,0.5430083144368859,0.8709990300678953,0.6689635906508986
39,Gradient Boosting,0.8158341416100873,0.8357824181490074,0.7861299709020368,0.8101961764338373
39,AdaBoost,0.784917555771096,0.8077527501309586,0.7478176527643065,0.7766305716444221
39,Decision Tree,0.7041707080504365,0.6985849056603773,0.7182347235693501,0.7082735533237685
39,Perceptron,0.5,0.0,0.0,0.0
39,SGD,0.6165130940834141,0.5750898577902798,0.8923375363724539,0.699420317399981
39,Bagging,0.80819592628516,0.8712032710280374,0.7233268671193016,0.7904080551139374
39,Extra Trees,0.7673375363724539,0.783491900231422,0.7388457807953444,0.7605141644827156
39,CatBoost,0.8532977691561591,0.86848760748609,0.8326867119301649,0.8502104481307254
39,LightGBM,0.8445683802133851,0.8662371134020619,0.8149854510184287,0.8398300849575212
39,XGBoost,0.8435984481086324,0.8560301507537689,0.8261396702230844,0.8408193484698914
40,SVM,0.7381183317167799,0.7362848893166506,0.7419980601357905,0.7391304347826086
40,Random Forest,0.8091658583899127,0.8373015873015873,0.7674587778855481,0.8008603238866396
40,Logistic Regression,0.6362754607177498,0.6349663784822286,0.6411251212415131,0.638030888030888
40,Naive Bayes,0.6462172647914646,0.6407563025210085,0.665615906886518,0.6529495718363464
40,K-NN,0.5977206595538312,0.6305051813471503,0.47211445198836083,0.5399334442595674
40,Gradient Boosting,0.8155916585838991,0.8413322842905848,0.7778855480116392,0.8083658813153585
40,AdaBoost,0.7890397672162949,0.8221621621621622,0.7376333656644035,0.7776073619631901
40,Decision Tree,0.7444228903976722,0.7376237623762376,0.758729388942774,0.7480277312933301
40,Perceptron,0.6668283220174588,0.630105900151286,0.8079534432589719,0.7080322991925202
40,SGD,0.5,0.5,1.0,0.6666666666666666
40,Bagging,0.8295344325897187,0.8540906722251173,0.7948593598448108,0.8234112032152725
40,Extra Trees,0.7958292919495635,0.8272532188841202,0.7478176527643065,0.7855323484462557
40,CatBoost,0.8605722599418041,0.8743705941591138,0.8421435499515034,0.8579545454545454
40,LightGBM,0.854752667313288,0.8674033149171271,0.8375363724539282,0.852208240809277
40,XGBoost,0.8535402521823472,0.8630478087649402,0.8404461687681862,0.8515970515970516
41,SVM,0.748666343355965,0.7570819754324392,0.7322987390882638,0.744484161222729
41,Random Forest,0.8086808923375364,0.8423883808499193,0.7594568380213385,0.7987758224942617
41,Logistic Regression,0.6234238603297769,0.6233042635658915,0.6239088263821533,0.6236063984488609
41,Naive Bayes,0.6579776915615907,0.6558239655584789,0.6648884578079535,0.660325105358218
41,K-NN,0.5794131910766246,0.6050689765800449,0.4573229873908826,0.5209225245131888
41,Gradient Boosting,0.8186226964112512,0.8502132196162047,0.7735208535402521,0.8100558659217877
41,AdaBoost,0.7860087293889427,0.8157965194109772,0.7388457807953444,0.7754167196844383
41,Decision Tree,0.7432104752667313,0.7396082178690875,0.7507274490785645,0.7451263537906138
41,Perceptron,0.5,0.5,1.0,0.6666666666666666
41,SGD,0.5,0.5,1.0,0.6666666666666666
41,Bagging,0.8302618816682832,0.8593667546174143,0.7897672162948594,0.8230983067980794
41,Extra Trees,0.7872211445198836,0.8274813381255184,0.7257516973811833,0.7732851052835551
41,CatBoost,0.8536614936954413,0.8719714358581995,0.8290494665373423,0.8499689247980112
41,LightGBM,0.8485693501454898,0.8656830323073009,0.8251697381183317,0.8449410304158907
41,XGBoost,0.8509941804073715,0.8648853037559869,0.8319592628516004,0.8481028303052774
42,SVM,0.6710717749757517,0.6949433545178226,0.6098448108632396,0.6496190107193595
42,Random Forest,0.7780067895247332,0.7780742178025709,0.7778855480116392,0.7779798714684127
42,Logistic Regression,0.6256062075654704,0.639697950377562,0.5751697381183317,0.6057201225740552
42,Naive Bayes,0.6042677012609118,0.6066468253968254,0.593113482056256,0.5998038254046101
42,K-NN,0.5512851600387972,0.5938748335552596,0.32444228903976724,0.41963305629606396
42,Gradient Boosting,0.8020126091173618,0.8244334462099505,0.7674587778855481,0.7949265352254176
42,AdaBoost,0.7794616876818623,0.796501157705171,0.7507274490785645,0.7729372113344152
42,Decision Tree,0.7130213385063046,0.7127633809639138,0.7136275460717749,0.7131952017448201
42,Perceptron,0.5206110572259942,0.5108974358974359,0.9662948593598448,0.66839986581684
42,SGD,0.5,0.5,1.0,0.6666666666666666
42,Bagging,0.8063773035887488,0.8377439187383052,0.7599418040737148,0.7969485060394151
42,Extra Trees,0.7199321047526673,0.7127110694183865,0.736905916585839,0.7246065808297568
42,CatBoost,0.8497817652764307,0.8607151787946987,0.8346265761396702,0.8474701464975994
42,LightGBM,0.8382638215324927,0.85262891809909,0.8178952473326867,0.8349009900990099
42,XGBoost,0.8483268671193016,0.8577833125778331,0.8351115421920465,0.8462956137117582
43,SVM,0.7812803103782735,0.7716627634660421,0.7989815712900097,0.7850845842268287
43,Random Forest,0.7920708050436469,0.7879512311737987,0.7992240543161979,0.7935476104490189
43,Logistic Regression,0.6268186226964112,0.624228028503563,0.6372453928225025,0.6306695464362851
43,Naive Bayes,0.6423375363724539,0.6405651340996169,0.6486420950533462,0.6445783132530121
43,K-NN,0.6564015518913676,0.6402173913043478,0.7141125121241513,0.6751490142136635
43,Gradient Boosting,0.8115906886517944,0.814796668299853,0.8064985451018428,0.8106263709480868
43,AdaBoost,0.7801891367604268,0.7789041757180787,0.7824927255092143,0.7806943268416596
43,Decision Tree,0.7285402521823472,0.725748502994012,0.7347235693501455,0.7302084588504639
43,Perceptron,0.7088991270611057,0.7658130206726319,0.6018428709990301,0.6739986422267481
43,SGD,0.5,0.5,1.0,0.6666666666666666
43,Bagging,0.8194713870029098,0.8561773452284401,0.7679437439379243,0.8096638118368912
43,Extra Trees,0.75860814742968,0.7632683288077018,0.7497575169738119,0.7564525993883792
43,CatBoost,0.8626333656644035,0.875848203066097,0.8450533462657615,0.8601752437368876
43,LightGBM,0.8500242483026188,0.8633274603574125,0.8317167798254123,0.8472273681610473
43,XGBoost,0.8491755577109602,0.8555555555555555,0.8402036857419981,0.8478101296794714
44,SVM,0.6504607177497576,0.6679296346414073,0.5984481086323957,0.6312827727330861
44,Random Forest,0.7809165858389913,0.7753743760399334,0.7909796314258002,0.7830992677949826
44,Logistic Regression,0.6100872938894277,0.6135567783891946,0.5948108632395732,0.6040384141836986
44,Naive Bayes,0.6128758486905916,0.6159980064789434,0.5994180407371484,0.6075949367088608
44,K-NN,0.5555286129970902,0.5679122182680901,0.46435499515033946,0.5109391675560299
44,Gradient Boosting,0.8102570320077594,0.817100371747212,0.799466537342386,0.8081872778526781
44,AdaBoost,0.7896459747817652,0.8030956609997463,0.7674587778855481,0.7848729076255425
44,Decision Tree,0.7079291949563531,0.7046051061799093,0.7160523763336566,0.7102826217678894
44,Perceptron,0.5514064015518914,0.8719298245614036,0.12051406401551891,0.21175969322539412
44,SGD,0.5,0.5,1.0,0.6666666666666666
44,Bagging,0.805286129970902,0.8311415044713308,0.7662463627546072,0.7973757254605097
44,Extra Trees,0.7126576139670223,0.7142159257449927,0.7090203685741998,0.7116086639084935
44,CatBoost,0.8478419010669254,0.8606990193613276,0.8300193986420951,0.8450808542155289
44,LightGBM,0.840082444228904,0.8493150684931506,0.8268671193016489,0.8379407789654749
44,XGBoost,0.8414161008729389,0.8469689502217841,0.8334141610087293,0.8401368858469812
45,SVM,0.6494907856450048,0.6510659152168586,0.6442774005819593,0.6476538695917123
